SortType,Threads,OuterOrOnlyMethod,InnerMethod,SortLength,SortThreshold,SortTime,Run
serial,1,Bitonic,std::sort,5000,60,0.00078315,1
serial,1,Bitonic,std::sort,5000,1000,0.000593835,1
serial,1,Bitonic,std::sort,5000,2048,0.000493135,1
serial,1,Bitonic,std::sort,5000,500,0.000664548,1
serial,1,Bitonic,std::sort,5000,400,0.000670709,1
serial,1,Bitonic,std::sort,5000,600,0.000661491,1
serial,1,Bitonic,std::sort,5000,40,0.000898937,1
serial,1,Bitonic,std::sort,5000,80,0.000821432,1
serial,1,Bitonic,std::sort,5000,50,0.000903415,1
serial,1,Bitonic,std::sort,5000,90,0.000816993,1
serial,1,Bitonic,std::sort,5000,30,0.000972195,1
serial,1,Bitonic,std::sort,5000,20,0.000988586,1
serial,1,Bitonic,std::sort,5000,1024,0.000584156,1
serial,1,Bitonic,std::sort,5000,300,0.000740891,1
serial,1,Bitonic,std::sort,5000,70,0.000891113,1
serial,1,Bitonic,std::sort,5000,512,0.000678785,1
serial,1,Bitonic,std::sort,5000,10,0.00108754,1
serial,1,Bitonic,std::sort,5000,256,0.000731443,1
serial,1,Bitonic,std::sort,5000,128,0.0008101,1
serial,1,Bitonic,std::sort,5000,64,0.000858903,1
serial,1,Bitonic,std::sort,5000,32,0.000940756,1
serial,1,Bitonic,std::sort,5000,16,0.00098531,1
serial,1,Bitonic,std::sort,6000,5000,0.00041026,1
serial,1,Bitonic,std::sort,6000,2000,0.000526979,1
serial,1,Bitonic,std::sort,6000,4000,0.000508835,1
serial,1,Bitonic,std::sort,6000,6000,0.000517542,1
serial,1,Bitonic,std::sort,6000,900,0.000617329,1
serial,1,Bitonic,std::sort,6000,500,0.000670208,1
serial,1,Bitonic,std::sort,6000,3000,0.000605396,1
serial,1,Bitonic,std::sort,6000,200,0.000736132,1
serial,1,Bitonic,std::sort,6000,400,0.000726534,1
serial,1,Bitonic,std::sort,6000,700,0.000711526,1
serial,1,Bitonic,std::sort,6000,800,0.000699032,1
serial,1,Bitonic,std::sort,6000,1000,0.000715002,1
serial,1,Bitonic,std::sort,6000,50,0.000876075,1
serial,1,Bitonic,std::sort,6000,300,0.000813026,1
serial,1,Bitonic,std::sort,6000,10,0.00106969,1
serial,1,Bitonic,std::sort,6000,600,0.000821161,1
serial,1,Bitonic,std::sort,6000,40,0.000938702,1
serial,1,Bitonic,std::sort,6000,100,0.000898146,1
serial,1,Bitonic,std::sort,6000,60,0.000981151,1
serial,1,Bitonic,std::sort,6000,4096,0.000399239,1
serial,1,Bitonic,std::sort,6000,70,0.000965382,1
serial,1,Bitonic,std::sort,6000,30,0.00105055,1
serial,1,Bitonic,std::sort,6000,80,0.0009642,1
serial,1,Bitonic,std::sort,6000,2048,0.000515007,1
serial,1,Bitonic,std::sort,6000,90,0.0009695,1
serial,1,Bitonic,std::sort,6000,1024,0.000611348,1
serial,1,Bitonic,std::sort,6000,512,0.00069231,1
serial,1,Bitonic,std::sort,6000,256,0.000795904,1
serial,1,Bitonic,std::sort,6000,128,0.000875133,1
serial,1,Bitonic,std::sort,6000,20,0.00126474,1
serial,1,Bitonic,std::sort,6000,64,0.00095401,1
serial,1,Bitonic,std::sort,6000,16,0.00108777,1
serial,1,Bitonic,std::sort,6000,32,0.00115425,1
serial,1,Bitonic,std::sort,7000,4000,0.000457158,1
serial,1,Bitonic,std::sort,7000,5000,0.000457669,1
serial,1,Bitonic,std::sort,7000,6000,0.000453842,1
serial,1,Bitonic,std::sort,7000,7000,0.000453592,1
serial,1,Bitonic,std::sort,7000,2000,0.00055941,1
serial,1,Bitonic,std::sort,7000,3000,0.00055975,1
serial,1,Bitonic,std::sort,7000,500,0.000730521,1
serial,1,Bitonic,std::sort,7000,700,0.000736052,1
serial,1,Bitonic,std::sort,7000,900,0.000684084,1
serial,1,Bitonic,std::sort,7000,300,0.000825239,1
serial,1,Bitonic,std::sort,7000,1000,0.000719471,1
serial,1,Bitonic,std::sort,7000,70,0.000988135,1
serial,1,Bitonic,std::sort,7000,800,0.000828506,1
serial,1,Bitonic,std::sort,7000,400,0.000925928,1
serial,1,Bitonic,std::sort,7000,50,0.00110658,1
serial,1,Bitonic,std::sort,7000,600,0.000958029,1
serial,1,Bitonic,std::sort,7000,40,0.00113758,1
serial,1,Bitonic,std::sort,7000,200,0.00107091,1
serial,1,Bitonic,std::sort,7000,90,0.00110534,1
serial,1,Bitonic,std::sort,7000,80,0.00111895,1
serial,1,Bitonic,std::sort,7000,4096,0.000443091,1
serial,1,Bitonic,std::sort,7000,60,0.00117636,1
serial,1,Bitonic,std::sort,7000,100,0.00115781,1
serial,1,Bitonic,std::sort,7000,2048,0.000561023,1
serial,1,Bitonic,std::sort,7000,512,0.00075627,1
serial,1,Bitonic,std::sort,7000,10,0.00138284,1
serial,1,Bitonic,std::sort,7000,256,0.00085772,1
serial,1,Bitonic,std::sort,7000,30,0.00139879,1
serial,1,Bitonic,std::sort,7000,1024,0.000717978,1
serial,1,Bitonic,std::sort,7000,20,0.00146897,1
serial,1,Bitonic,std::sort,7000,64,0.00103165,1
serial,1,Bitonic,std::sort,7000,128,0.00102375,1
serial,1,Bitonic,std::sort,7000,16,0.00116949,1
serial,1,Bitonic,std::sort,7000,32,0.00112011,1
serial,1,Bitonic,std::sort,8000,5000,0.000517461,1
serial,1,Bitonic,std::sort,8000,6000,0.000520748,1
serial,1,Bitonic,std::sort,8000,7000,0.000521689,1
serial,1,Bitonic,std::sort,8000,3000,0.00066081,1
serial,1,Bitonic,std::sort,8000,8000,0.000591129,1
serial,1,Bitonic,std::sort,8000,600,0.000838023,1
serial,1,Bitonic,std::sort,8000,4000,0.000695235,1
serial,1,Bitonic,std::sort,8000,2000,0.000819548,1
serial,1,Bitonic,std::sort,8000,800,0.000878319,1
serial,1,Bitonic,std::sort,8000,80,0.00111242,1
serial,1,Bitonic,std::sort,8000,700,0.000886784,1
serial,1,Bitonic,std::sort,8000,400,0.000943201,1
serial,1,Bitonic,std::sort,8000,300,0.00100693,1
serial,1,Bitonic,std::sort,8000,900,0.000892234,1
serial,1,Bitonic,std::sort,8000,70,0.00117313,1
serial,1,Bitonic,std::sort,8000,50,0.00118398,1
serial,1,Bitonic,std::sort,8000,40,0.00128475,1
serial,1,Bitonic,std::sort,8000,1000,0.000924445,1
serial,1,Bitonic,std::sort,8000,60,0.00119684,1
serial,1,Bitonic,std::sort,8000,100,0.00110752,1
serial,1,Bitonic,std::sort,8000,20,0.00136551,1
serial,1,Bitonic,std::sort,8000,200,0.00111493,1
serial,1,Bitonic,std::sort,8000,90,0.00121125,1
serial,1,Bitonic,std::sort,8000,30,0.00135219,1
serial,1,Bitonic,std::sort,8000,10,0.00145339,1
serial,1,Bitonic,std::sort,8000,4096,0.000511571,1
serial,1,Bitonic,std::sort,8000,500,0.0012402,1
serial,1,Bitonic,std::sort,8000,512,0.000876054,1
serial,1,Bitonic,std::sort,8000,256,0.000916711,1
serial,1,Bitonic,std::sort,8000,2048,0.000649209,1
serial,1,Bitonic,std::sort,8000,128,0.00107756,1
serial,1,Bitonic,std::sort,8000,1024,0.00075628,1
serial,1,Bitonic,std::sort,8000,64,0.00116569,1
serial,1,Bitonic,std::sort,8000,32,0.00139936,1
serial,1,Bitonic,std::sort,8192,3000,0.000632688,1
serial,1,Bitonic,std::sort,8192,4000,0.000629071,1
serial,1,Bitonic,std::sort,8000,16,0.00151708,1
serial,1,Bitonic,std::sort,8192,5000,0.000546466,1
serial,1,Bitonic,std::sort,8192,2000,0.000748024,1
serial,1,Bitonic,std::sort,8192,7000,0.000549291,1
serial,1,Bitonic,std::sort,8192,8000,0.000520266,1
serial,1,Bitonic,std::sort,8192,700,0.00084177,1
serial,1,Bitonic,std::sort,8192,6000,0.000592602,1
serial,1,Bitonic,std::sort,8192,800,0.000841841,1
serial,1,Bitonic,std::sort,8192,900,0.000848362,1
serial,1,Bitonic,std::sort,8192,600,0.000905059,1
serial,1,Bitonic,std::sort,8192,400,0.000931599,1
serial,1,Bitonic,std::sort,8192,300,0.000957487,1
serial,1,Bitonic,std::sort,8192,1000,0.000895391,1
serial,1,Bitonic,std::sort,8192,500,0.000956024,1
serial,1,Bitonic,std::sort,8192,200,0.00109972,1
serial,1,Bitonic,std::sort,8192,70,0.00112639,1
serial,1,Bitonic,std::sort,8192,90,0.00112815,1
serial,1,Bitonic,std::sort,8192,30,0.00125392,1
serial,1,Bitonic,std::sort,8192,80,0.00118574,1
serial,1,Bitonic,std::sort,8192,100,0.00119275,1
serial,1,Bitonic,std::sort,8192,60,0.00127421,1
serial,1,Bitonic,std::sort,8192,10,0.00142956,1
serial,1,Bitonic,std::sort,8192,40,0.00138458,1
serial,1,Bitonic,std::sort,8192,50,0.00139451,1
serial,1,Bitonic,std::sort,8192,20,0.00149927,1
serial,1,Bitonic,std::sort,8192,8192,0.000515487,1
serial,1,Bitonic,std::sort,8192,4096,0.000673404,1
serial,1,Bitonic,std::sort,8192,2048,0.000748726,1
serial,1,Bitonic,std::sort,8192,1024,0.000835929,1
serial,1,Bitonic,std::sort,8192,128,0.00112197,1
serial,1,Bitonic,std::sort,8192,512,0.000931158,1
serial,1,Bitonic,std::sort,8192,64,0.0012438,1
serial,1,Bitonic,std::sort,8192,32,0.00131685,1
serial,1,Bitonic,std::sort,8192,16,0.00141342,1
serial,1,Bitonic,std::sort,8192,256,0.00114432,1
serial,1,Bitonic,std::sort,9000,5000,0.000595618,1
serial,1,Bitonic,std::sort,9000,3000,0.000736933,1
serial,1,Bitonic,std::sort,9000,600,0.000919566,1
serial,1,Bitonic,std::sort,9000,4000,0.000735881,1
serial,1,Bitonic,std::sort,9000,700,0.000941086,1
serial,1,Bitonic,std::sort,9000,800,0.000943582,1
serial,1,Bitonic,std::sort,9000,7000,0.000573126,1
serial,1,Bitonic,std::sort,9000,200,0.00115219,1
serial,1,Bitonic,std::sort,9000,2000,0.000863822,1
serial,1,Bitonic,std::sort,9000,6000,0.000643688,1
serial,1,Bitonic,std::sort,9000,8000,0.000572194,1
serial,1,Bitonic,std::sort,9000,500,0.00104937,1
serial,1,Bitonic,std::sort,9000,900,0.000930086,1
serial,1,Bitonic,std::sort,9000,80,0.0012463,1
serial,1,Bitonic,std::sort,9000,1000,0.00093257,1
serial,1,Bitonic,std::sort,9000,300,0.00111366,1
serial,1,Bitonic,std::sort,9000,90,0.00124973,1
serial,1,Bitonic,std::sort,9000,9000,0.000574539,1
serial,1,Bitonic,std::sort,9000,50,0.00134159,1
serial,1,Bitonic,std::sort,9000,60,0.0013447,1
serial,1,Bitonic,std::sort,9000,100,0.00133687,1
serial,1,Bitonic,std::sort,4096,50,0.0005276,1
serial,1,Bitonic,std::sort,9000,30,0.00144524,1
serial,1,Bitonic,std::sort,9000,70,0.0014157,1
serial,1,Bitonic,std::sort,9000,20,0.00149721,1
serial,1,Bitonic,std::sort,9000,40,0.00157924,1
serial,1,Bitonic,std::sort,9000,10,0.00161454,1
serial,1,Bitonic,std::sort,9000,8192,0.000558789,1
serial,1,Bitonic,std::sort,9000,4096,0.00071896,1
serial,1,Bitonic,std::sort,9000,2048,0.000811744,1
serial,1,Bitonic,std::sort,9000,1024,0.000982384,1
serial,1,Bitonic,std::sort,9000,512,0.00110648,1
serial,1,Bitonic,std::sort,9000,256,0.00120861,1
serial,1,Bitonic,std::sort,9000,128,0.00125458,1
serial,1,Bitonic,std::sort,9000,64,0.001364,1
serial,1,Bitonic,std::sort,9000,16,0.00150997,1
serial,1,Bitonic,std::sort,9000,32,0.00144575,1
serial,1,Bitonic,std::sort,10000,4000,0.000785094,1
serial,1,Bitonic,std::sort,10000,2000,0.000911601,1
serial,1,Bitonic,std::sort,10000,3000,0.000841219,1
serial,1,Bitonic,std::sort,10000,700,0.00106015,1
serial,1,Bitonic,std::sort,10000,900,0.00104662,1
serial,1,Bitonic,std::sort,10000,800,0.00106425,1
serial,1,Bitonic,std::sort,10000,400,0.00117653,1
serial,1,Bitonic,std::sort,10000,1000,0.0010434,1
serial,1,Bitonic,std::sort,10000,500,0.00116709,1
serial,1,Bitonic,std::sort,10000,600,0.00116637,1
serial,1,Bitonic,std::sort,10000,5000,0.000801324,1
serial,1,Bitonic,std::sort,10000,6000,0.000678804,1
serial,1,Bitonic,std::sort,10000,300,0.00128699,1
serial,1,Bitonic,std::sort,10000,7000,0.00062863,1
serial,1,Bitonic,std::sort,10000,200,0.00135863,1
serial,1,Bitonic,std::sort,10000,90,0.00139243,1
serial,1,Bitonic,std::sort,10000,100,0.00139218,1
serial,1,Bitonic,std::sort,10000,80,0.00145316,1
serial,1,Bitonic,std::sort,10000,70,0.00150777,1
serial,1,Bitonic,std::sort,10000,8000,0.00065521,1
serial,1,Bitonic,std::sort,10000,9000,0.000655691,1
serial,1,Bitonic,std::sort,10000,10000,0.000656623,1
serial,1,Bitonic,std::sort,10000,40,0.00157864,1
serial,1,Bitonic,std::sort,10000,60,0.00157571,1
serial,1,Bitonic,std::sort,10000,30,0.00161598,1
serial,1,Bitonic,std::sort,10000,20,0.00172821,1
serial,1,Bitonic,std::sort,10000,50,0.00171399,1
serial,1,Bitonic,std::sort,10000,10,0.00187246,1
serial,1,Bitonic,std::sort,10000,8192,0.000664708,1
serial,1,Bitonic,std::sort,10000,4096,0.000779343,1
serial,1,Bitonic,std::sort,10000,2048,0.000968178,1
serial,1,Bitonic,std::sort,10000,512,0.00116282,1
serial,1,Bitonic,std::sort,10000,1024,0.00120745,1
serial,1,Bitonic,std::sort,10000,256,0.00128653,1
serial,1,Bitonic,std::sort,10000,128,0.00139161,1
serial,1,Bitonic,std::sort,10000,64,0.00148237,1
serial,1,Bitonic,std::sort,10000,16,0.00167557,1
serial,1,Bitonic,std::sort,10000,32,0.00161485,1
serial,1,Bitonic,std::sort,4000,300,0.00916149,1
serial,1,Bitonic,std::sort,4000,256,0.000387667,1
serial,1,Bitonic,std::sort,4000,64,0.000474761,1
serial,1,Bitonic,std::sort,4096,80,0.000479781,1
serial,1,Bitonic,std::sort,16384,5000,0.00139216,1
serial,1,Bitonic,std::sort,16384,3000,0.00162078,1
serial,1,Bitonic,std::sort,16384,6000,0.00134378,1
serial,1,Bitonic,std::sort,16384,4000,0.00153685,1
serial,1,Bitonic,std::sort,16384,2000,0.00174751,1
serial,1,Bitonic,std::sort,16384,800,0.0019593,1
serial,1,Bitonic,std::sort,16384,900,0.00196563,1
serial,1,Bitonic,std::sort,16384,1000,0.00195065,1
serial,1,Bitonic,std::sort,16384,7000,0.00139298,1
serial,1,Bitonic,std::sort,16384,9000,0.00123811,1
serial,1,Bitonic,std::sort,16384,700,0.00207812,1
serial,1,Bitonic,std::sort,16384,600,0.00208965,1
serial,1,Bitonic,std::sort,16384,8000,0.00136673,1
serial,1,Bitonic,std::sort,16384,200,0.00235226,1
serial,1,Bitonic,std::sort,16384,500,0.00229767,1
serial,1,Bitonic,std::sort,16384,80,0.00252161,1
serial,1,Bitonic,std::sort,16384,70,0.00253818,1
serial,1,Bitonic,std::sort,16384,90,0.00254335,1
serial,1,Bitonic,std::sort,16384,100,0.00253244,1
serial,1,Bitonic,std::sort,16384,40,0.00269857,1
serial,1,Bitonic,std::sort,16384,20,0.00277623,1
serial,1,Bitonic,std::sort,4096,200,0.000438944,1
serial,1,Bitonic,std::sort,16384,30,0.00281522,1
serial,1,Bitonic,std::sort,16384,50,0.00281797,1
serial,1,Bitonic,std::sort,16384,10,0.00303903,1
serial,1,Bitonic,std::sort,16384,60,0.00302999,1
serial,1,Bitonic,std::sort,16384,16384,0.0011434,1
serial,1,Bitonic,std::sort,16384,8192,0.00139801,1
serial,1,Bitonic,std::sort,16384,2048,0.00175736,1
serial,1,Bitonic,std::sort,9000,400,0.00607519,1
serial,1,Bitonic,std::sort,16384,1024,0.0019576,1
serial,1,Bitonic,std::sort,16384,128,0.00253735,1
serial,1,Bitonic,std::sort,16384,512,0.00214734,1
serial,1,Bitonic,std::sort,16384,64,0.00264992,1
serial,1,Bitonic,std::sort,16384,32,0.00276942,1
serial,1,Bitonic,std::sort,16384,256,0.00234306,1
serial,1,Bitonic,std::sort,4000,1024,0.000302659,1
serial,1,Bitonic,std::sort,20000,3000,0.0019124,1
serial,1,Bitonic,std::sort,20000,4000,0.00189893,1
serial,1,Bitonic,std::sort,16384,10000,0.00383083,1
serial,1,Bitonic,std::sort,20000,6000,0.00173594,1
serial,1,Bitonic,std::sort,20000,2000,0.00218896,1
serial,1,Bitonic,std::sort,20000,5000,0.00201081,1
serial,1,Bitonic,std::sort,20000,800,0.00243193,1
serial,1,Bitonic,std::sort,20000,900,0.00240688,1
serial,1,Bitonic,std::sort,20000,700,0.00245939,1
serial,1,Bitonic,std::sort,20000,7000,0.00172241,1
serial,1,Bitonic,std::sort,20000,1000,0.00242879,1
serial,1,Bitonic,std::sort,20000,8000,0.00166009,1
serial,1,Bitonic,std::sort,20000,400,0.00266814,1
serial,1,Bitonic,std::sort,20000,500,0.00268496,1
serial,1,Bitonic,std::sort,20000,600,0.00270433,1
serial,1,Bitonic,std::sort,2000,800,0.000135154,1
serial,1,Bitonic,std::sort,20000,9000,0.00172449,1
serial,1,Bitonic,std::sort,20000,10000,0.00168083,1
serial,1,Bitonic,std::sort,4096,40,0.0134635,1
serial,1,Bitonic,std::sort,4096,700,0.000354124,1
serial,1,Bitonic,std::sort,4096,20,0.000564971,1
serial,1,Bitonic,std::sort,3000,128,0.0131079,1
serial,1,Bitonic,std::sort,4000,600,0.0130999,1
serial,1,Bitonic,std::sort,4000,500,0.0131188,1
serial,1,Bitonic,std::sort,4096,1000,0.000374072,1
serial,1,Bitonic,std::sort,4096,900,0.000344416,1
serial,1,Bitonic,std::sort,20000,40,0.00339782,1
serial,1,Bitonic,std::sort,4096,400,0.000387217,1
serial,1,Bitonic,std::sort,20000,200,0.00323776,1
serial,1,Bitonic,std::sort,4096,10,0.000652334,1
serial,1,Bitonic,std::sort,4096,100,0.000478999,1
serial,1,Bitonic,std::sort,20000,60,0.00350756,1
serial,1,Bitonic,std::sort,4096,32,0.000563448,1
serial,1,Bitonic,std::sort,20000,30,0.00360649,1
serial,1,Bitonic,std::sort,4000,16,0.0133548,1
serial,1,Bitonic,std::sort,4096,300,0.000412595,1
serial,1,Bitonic,std::sort,4096,16,0.000595198,1
serial,1,Bitonic,std::sort,3000,16,0.000448061,1
serial,1,Bitonic,std::sort,4096,64,0.000613532,1
serial,1,Bitonic,std::sort,20000,10,0.00388387,1
serial,1,Bitonic,std::sort,20000,300,0.00341136,1
serial,1,Bitonic,std::sort,20000,80,0.00365725,1
serial,1,Bitonic,std::sort,20000,90,0.00365476,1
serial,1,Bitonic,std::sort,20000,20,0.00392101,1
serial,1,Bitonic,std::sort,20000,100,0.00388063,1
serial,1,Bitonic,std::sort,16384,4096,0.00425798,1
serial,1,Bitonic,std::sort,3000,3000,0.00019155,1
serial,1,Bitonic,std::sort,20000,70,0.00428287,1
serial,1,Bitonic,std::sort,20000,16384,0.00162136,1
serial,1,Bitonic,std::sort,16384,300,0.00681255,1
serial,1,Bitonic,std::sort,20000,128,0.00314684,1
serial,1,Bitonic,std::sort,20000,1024,0.00243618,1
serial,1,Bitonic,std::sort,20000,2048,0.00235915,1
serial,1,Bitonic,std::sort,20000,8192,0.00236646,1
serial,1,Bitonic,std::sort,20000,32,0.00360518,1
serial,1,Bitonic,std::sort,20000,16,0.0037021,1
serial,1,Bitonic,std::sort,70,20,3.848e-06,1
serial,1,Bitonic,std::sort,20000,64,0.00376073,1
serial,1,Bitonic,std::sort,4096,600,0.000346451,1
serial,1,Bitonic,std::sort,4096,4000,0.000246332,1
serial,1,Bitonic,std::sort,4096,2000,0.000290505,1
serial,1,Bitonic,std::sort,4096,800,0.000349667,1
serial,1,Bitonic,std::sort,16384,16,0.00708182,1
serial,1,Bitonic,std::sort,4096,30,0.000558378,1
serial,1,Bitonic,std::sort,16384,400,0.00827009,1
serial,1,Bitonic,std::sort,20000,50,0.00629922,1
serial,1,Bitonic,std::sort,20000,4096,0.0019744,1
serial,1,Bitonic,std::sort,30000,16384,0.0021008,1
serial,1,Bitonic,std::sort,30000,9000,0.00252274,1
serial,1,Bitonic,std::sort,30000,8192,0.00259985,1
serial,1,Bitonic,std::sort,30000,10000,0.00263739,1
serial,1,Bitonic,std::sort,30000,8000,0.00275417,1
serial,1,Bitonic,std::sort,30000,6000,0.00296047,1
serial,1,Bitonic,std::sort,30000,5000,0.00307793,1
serial,1,Bitonic,std::sort,30000,7000,0.00306262,1
serial,1,Bitonic,std::sort,30000,4096,0.00318545,1
serial,1,Bitonic,std::sort,30000,3000,0.00341531,1
serial,1,Bitonic,std::sort,30000,2048,0.00347381,1
serial,1,Bitonic,std::sort,30000,2000,0.00353123,1
serial,1,Bitonic,std::sort,30000,512,0.00412841,1
serial,1,Bitonic,std::sort,30000,800,0.00418997,1
serial,1,Bitonic,std::sort,30000,900,0.00426251,1
serial,1,Bitonic,std::sort,30000,64,0.00525917,1
serial,1,Bitonic,std::sort,30000,60,0.00526235,1
serial,1,Bitonic,std::sort,30000,30,0.00561261,1
serial,1,Bitonic,std::sort,30000,16,0.00575505,1
serial,1,Bitonic,std::sort,30000,20,0.00576604,1
serial,1,Bitonic,std::sort,32768,5000,0.00339468,1
serial,1,Bitonic,std::sort,32768,7000,0.00339715,1
serial,1,Bitonic,std::sort,20000,256,0.00354587,1
serial,1,Bitonic,std::sort,30000,4000,0.00368358,1
serial,1,Bitonic,std::sort,30000,1000,0.0037503,1
serial,1,Bitonic,std::sort,32768,6000,0.00368042,1
serial,1,Bitonic,std::sort,30000,600,0.00415016,1
serial,1,Bitonic,std::sort,32768,2000,0.00415949,1
serial,1,Bitonic,std::sort,32768,800,0.00449315,1
serial,1,Bitonic,std::sort,32768,1000,0.00453633,1
serial,1,Bitonic,std::sort,32768,900,0.00481659,1
serial,1,Bitonic,std::sort,30000,400,0.00486681,1
serial,1,Bitonic,std::sort,30000,700,0.00487522,1
serial,1,Bitonic,std::sort,30000,128,0.00538662,1
serial,1,Bitonic,std::sort,32768,600,0.00494088,1
serial,1,Bitonic,std::sort,30000,256,0.00512923,1
serial,1,Bitonic,std::sort,30000,90,0.00513639,1
serial,1,Bitonic,std::sort,30000,300,0.0052027,1
serial,1,Bitonic,std::sort,32768,500,0.00522846,1
serial,1,Bitonic,std::sort,32768,512,0.0052342,1
serial,1,Bitonic,std::sort,30000,40,0.00545862,1
serial,1,Bitonic,std::sort,30000,32,0.00604429,1
serial,1,Bitonic,std::sort,32768,300,0.00572533,1
serial,1,Bitonic,std::sort,30000,70,0.00578674,1
serial,1,Bitonic,std::sort,32768,128,0.00575048,1
serial,1,Bitonic,std::sort,30000,10,0.0059968,1
serial,1,Bitonic,std::sort,32768,40,0.00608137,1
serial,1,Bitonic,std::sort,32768,30,0.00634169,1
serial,1,Bitonic,std::sort,32768,20,0.00645529,1
serial,1,Bitonic,std::sort,32768,10,0.006981,1
serial,1,Bitonic,std::sort,40000,40,0.00748789,1
serial,1,Bitonic,std::sort,40000,10,0.00854401,1
serial,1,Bitonic,std::sort,30000,80,0.00526234,1
serial,1,Bitonic,std::sort,30000,100,0.00529787,1
serial,1,Bitonic,std::sort,32768,200,0.00942934,1
serial,1,Bitonic,std::sort,30000,1024,0.00375253,1
serial,1,Bitonic,std::sort,30000,200,0.00479645,1
serial,1,Bitonic,std::sort,30000,50,0.0054884,1
serial,1,Bitonic,std::sort,32768,16,0.00648364,1
serial,1,Bitonic,std::sort,40000,70,0.00737764,1
serial,1,Bitonic,std::sort,40000,50,0.00750326,1
serial,1,Bitonic,std::sort,40000,60,0.00749654,1
serial,1,Bitonic,std::sort,40000,8000,0.00449033,1
serial,1,Bitonic,std::sort,40000,9000,0.00453302,1
serial,1,Bitonic,std::sort,40000,700,0.00601031,1
serial,1,Bitonic,std::sort,40000,400,0.00631987,1
serial,1,Bitonic,std::sort,40000,500,0.00652876,1
serial,1,Bitonic,std::sort,20000,512,0.00278146,1
serial,1,Bitonic,std::sort,40000,300,0.00684043,1
serial,1,Bitonic,std::sort,40000,600,0.00683805,1
serial,1,Bitonic,std::sort,40000,200,0.00702542,1
serial,1,Bitonic,std::sort,32768,8000,0.00337064,1
serial,1,Bitonic,std::sort,40000,100,0.00729634,1
serial,1,Bitonic,std::sort,32768,4000,0.00390549,1
serial,1,Bitonic,std::sort,32768,3000,0.00432332,1
serial,1,Bitonic,std::sort,32768,1024,0.00452105,1
serial,1,Bitonic,std::sort,32768,700,0.00489788,1
serial,1,Bitonic,std::sort,40000,6000,0.0049752,1
serial,1,Bitonic,std::sort,40000,10000,0.00498318,1
serial,1,Bitonic,std::sort,40000,2048,0.00532761,1
serial,1,Bitonic,std::sort,40000,4000,0.00524465,1
serial,1,Bitonic,std::sort,40000,3000,0.0053468,1
serial,1,Bitonic,std::sort,32768,100,0.005558,1
serial,1,Bitonic,std::sort,40000,1024,0.00574679,1
serial,1,Bitonic,std::sort,32768,400,0.00611819,1
serial,1,Bitonic,std::sort,32768,32,0.00677484,1
serial,1,Bitonic,std::sort,40000,4096,0.00476477,1
serial,1,Bitonic,std::sort,40000,90,0.00774854,1
serial,1,Bitonic,std::sort,40000,20,0.0079452,1
serial,1,Bitonic,std::sort,40000,30,0.00812531,1
serial,1,Bitonic,std::sort,40000,16,0.00862151,1
serial,1,Bitonic,std::sort,32768,16384,0.00294007,1
serial,1,Bitonic,std::sort,32768,8192,0.00321907,1
serial,1,Bitonic,std::sort,50000,60,0.00954358,1
serial,1,Bitonic,std::sort,40000,16384,0.00364995,1
serial,1,Bitonic,std::sort,50000,40,0.0100275,1
serial,1,Bitonic,std::sort,50000,30,0.0105861,1
serial,1,Bitonic,std::sort,50000,20,0.0108175,1
serial,1,Bitonic,std::sort,40000,2000,0.00517479,1
serial,1,Bitonic,std::sort,50000,10000,0.0052496,1
serial,1,Bitonic,std::sort,50000,8000,0.00533636,1
serial,1,Bitonic,std::sort,50000,9000,0.00541987,1
serial,1,Bitonic,std::sort,40000,1000,0.00563782,1
serial,1,Bitonic,std::sort,32768,60,0.00609691,1
serial,1,Bitonic,std::sort,40000,900,0.00607237,1
serial,1,Bitonic,std::sort,50000,5000,0.0060342,1
